"﻿縣市別","村里","納稅單位(戶)","綜合所得總額","平均數","中位數","第一分位數","第三分位數","標準差","變異係數"
"雲林縣口湖鄉","埔南村","130","84771","652","443","244","859","622.08","95.40"
"雲林縣口湖鄉","謝厝村","183","115127","629","459","199","823","622.42","98.94"
"雲林縣口湖鄉","頂湖村","125","88018","704","475","208","835","1056.56","150.05"
"雲林縣口湖鄉","口湖村","258","164959","639","475","212","875","605.84","94.76"
"雲林縣口湖鄉","湖東村","253","167262","661","433","223","819","749.70","113.40"
"雲林縣口湖鄉","蚵寮村","212","138322","652","406","213","751","875.66","134.21"
"雲林縣口湖鄉","港西村","116","80483","694","440","250","937","727.54","104.86"
"雲林縣口湖鄉","港東村","224","142401","636","450","221","792","725.88","114.18"
"雲林縣口湖鄉","台子村","248","138714","559","426","211","718","618.34","110.55"
"雲林縣口湖鄉","成龍村","135","94295","698","470","289","841","711.89","101.92"
"雲林縣口湖鄉","其他","0","0","0","0","0","0","0.00","0.00"
"雲林縣口湖鄉","合計","4006","2494937","623","435","212","776","722.31","115.98"
"雲林縣水林鄉","水北村","467","301641","646","446","216","816","721.69","111.73"
"雲林縣水林鄉","水南村","423","261134","617","430","202","789","687.83","111.42"
"雲林縣水林鄉","海埔村","135","84054","623","445","190","769","1146.77","184.18"
"雲林縣水林鄉","後寮村","100","61311","613","556","277","815","477.46","77.87"
"雲林縣水林鄉","春埔村","165","106800","647","447","200","768","812.10","125.47"
"雲林縣水林鄉","西井村","106","60714","573","436","207","897","483.61","84.43"
"雲林縣水林鄉","灣西村","108","59364","550","371","227","626","723.91","131.70"
"雲林縣水林鄉","灣東村","126","75815","602","452","166","792","635.13","105.56"
"雲林縣水林鄉","蘇秦村","161","105511","655","458","230","866","666.46","101.70"
"雲林縣水林鄉","車港村","76","50343","662","452","206","675","988.66","149.25"
"雲林縣水林鄉","萬興村","109","62489","573","366","176","683","641.53","111.90"
"雲林縣水林鄉","尖山村","102","55180","541","351","189","783","486.84","89.99"
"雲林縣水林鄉","大山村","169","110999","657","431","228","885","651.33","99.17"
"雲林縣水林鄉","大溝村","169","109593","648","466","271","846","627.95","96.83"
"雲林縣水林鄉","順興村","112","73117","653","430","256","806","667.83","102.30"
"雲林縣水林鄉","山腳村","120","59954","500","375","193","656","504.25","100.93"
"雲林縣水林鄉","蕃薯村","141","78822","559","473","231","709","483.98","86.58"
"雲林縣水林鄉","松北村","160","130893","818","481","271","1021","924.03","112.95"
"雲林縣水林鄉","松中村","80","48496","606","416","196","652","647.92","106.88"
"雲林縣水林鄉","松西村","110","73616","669","446","269","916","678.26","101.35"
"雲林縣水林鄉","𣐤埔村","103","75979","738","431","209","835","1088.40","147.55"
"雲林縣水林鄉","塭底村","84","53501","637","444","207","743","865.70","135.92"
"雲林縣水林鄉","土厝村","226","139479","617","415","206","779","706.74","114.51"
"雲林縣水林鄉","溪墘村","136","70340","517","349","229","675","526.94","101.88"
"雲林縣水林鄉","其他","0","0","0","0","0","0","0.00","0.00"
"雲林縣水林鄉","合計","3688","2309146","626","432","216","784","719.69","114.94"
"雲林縣其他","其他","4","969","242","235","205","273","104.85","43.29"
"雲林縣其他","合計","4","969","242","235","205","273","104.85","43.29"
