"﻿縣市別","村里","納稅單位(戶)","綜合所得總額","平均數","中位數","第一分位數","第三分位數","標準差","變異係數"
"彰化縣大城鄉","東城村","282","183335","650","503","267","834","584.19","89.86"
"彰化縣大城鄉","大城村","226","122682","543","401","222","691","520.58","95.90"
"彰化縣大城鄉","西城村","151","90032","596","416","207","719","621.35","104.21"
"彰化縣大城鄉","山腳村","204","125904","617","405","204","764","664.05","107.60"
"彰化縣大城鄉","永和村","110","68247","620","394","218","631","800.11","128.96"
"彰化縣大城鄉","菜寮村","155","95059","613","401","190","730","736.21","120.04"
"彰化縣大城鄉","公館村","145","80824","557","429","193","702","581.75","104.37"
"彰化縣大城鄉","頂庄村","92","59702","649","390","232","747","1036.96","159.80"
"彰化縣大城鄉","臺西村","123","61754","502","307","165","599","734.78","146.35"
"彰化縣大城鄉","東港村","195","109008","559","410","199","752","544.01","97.32"
"彰化縣大城鄉","西港村","129","71261","552","377","185","719","522.46","94.58"
"彰化縣大城鄉","豐美村","142","75431","531","416","223","748","434.88","81.87"
"彰化縣大城鄉","三豐村","77","40883","531","382","197","642","578.97","109.05"
"彰化縣大城鄉","其他","0","0","0","0","0","0","0.00","0.00"
"彰化縣大城鄉","合計","2392","1406197","588","406","211","728","673.79","114.61"
"彰化縣竹塘鄉","竹元村","268","163176","609","417","205","735","729.04","119.74"
"彰化縣竹塘鄉","竹塘村","503","343384","683","479","243","847","776.50","113.74"
"彰化縣竹塘鄉","小西村","136","84061","618","461","193","797","577.47","93.43"
"彰化縣竹塘鄉","五庄村","299","175306","586","400","197","730","608.08","103.71"
"彰化縣竹塘鄉","樹腳村","121","63183","522","399","248","636","436.08","83.51"
"彰化縣竹塘鄉","田頭村","217","136213","628","457","258","772","588.34","93.73"
"彰化縣竹塘鄉","新廣村","224","140279","626","440","216","739","664.95","106.18"
"彰化縣竹塘鄉","溪墘村","58","36468","629","449","238","827","596.31","94.84"
"彰化縣竹塘鄉","竹林村","144","76740","533","362","155","626","637.33","119.59"
"彰化縣竹塘鄉","土庫村","111","59774","539","406","217","672","553.64","102.81"
"彰化縣竹塘鄉","內新村","83","58826","709","457","275","837","697.55","98.42"
"彰化縣竹塘鄉","長安村","120","60323","503","338","179","677","510.72","101.60"
"彰化縣竹塘鄉","永安村","79","46293","586","461","209","783","529.55","90.37"
"彰化縣竹塘鄉","民靖村","152","105013","691","429","243","841","959.34","138.86"
"彰化縣竹塘鄉","其他","0","0","0","0","0","0","0.00","0.00"
"彰化縣竹塘鄉","合計","2515","1549040","616","428","216","767","675.85","109.73"
"彰化縣溪州鄉","溪厝村","423","248518","588","415","184","712","672.16","114.41"
"彰化縣溪州鄉","坑厝村","142","87251","614","415","222","738","661.86","107.72"
"彰化縣溪州鄉","瓦厝村","240","144164","601","428","192","647","778.24","129.56"
"彰化縣溪州鄉","溪州村","407","286138","703","463","245","852","824.81","117.32"
"彰化縣溪州鄉","尾厝村","497","336378","677","425","222","833","846.93","125.13"
"彰化縣溪州鄉","東州村","542","350072","646","417","220","766","822.95","127.41"
"彰化縣溪州鄉","舊眉村","358","275843","771","441","237","769","3175.01","412.07"
"彰化縣溪州鄉","圳寮村","277","157185","567","402","184","692","648.00","114.19"
"彰化縣溪州鄉","西畔村","365","183249","502","364","201","616","523.54","104.28"
"彰化縣溪州鄉","成功村","367","201416","549","384","178","702","653.15","119.01"
"彰化縣溪州鄉","大庄村","342","197761","578","383","175","679","829.11","143.38"
"彰化縣溪州鄉","柑園村","188","108301","576","373","191","653","772.84","134.16"
"彰化縣溪州鄉","潮洋村","135","72541","537","359","185","731","567.03","105.53"
"彰化縣溪州鄉","張厝村","121","65539","542","384","179","696","532.40","98.29"
"彰化縣溪州鄉","菜公村","145","88578","611","442","209","767","704.84","115.38"
"彰化縣溪州鄉","三圳村","258","142918","554","369","184","613","877.45","158.40"
"彰化縣溪州鄉","三條村","176","109225","621","446","234","816","609.68","98.24"
"彰化縣溪州鄉","水尾村","370","236734","640","409","210","773","772.65","120.76"
"彰化縣溪州鄉","榮光村","148","79513","537","380","228","615","909.54","169.30"
"彰化縣溪州鄉","其他","0","0","0","0","0","0","0.00","0.00"
"彰化縣溪州鄉","合計","5501","3371323","613","408","206","723","1086.40","177.27"
"彰化縣其他","其他","6","11135","1856","822","478","1082","2944.90","158.69"
"彰化縣其他","合計","6","11135","1856","822","478","1082","2944.90","158.69"
